cycle_number,rul,voltage,current,capacity,charge_capacity
1,2493,3.31610611028316,0.02157833233979119,0.2920310857385324,1.02403835719739
2,2492,3.2988392125984256,-0.01478727559055112,0.30858708460629874,0.9975650533473366
3,2491,3.300393858267717,-0.016966708661417345,0.30859162766841614,0.9966124503766469
4,2490,3.3022671899529046,-0.015593907378335924,0.3076316816326529,0.9978043164194207
5,2489,3.302422464898596,-0.017519765990639695,0.30759142927283745,0.9995609049315382
6,2488,3.3039055987558323,-0.016187488335925492,0.3066432824304475,1.0009705091018728
7,2487,3.303040866873065,-0.01809631888544919,0.3070839762168901,1.0022072293386721
8,2486,3.3048494607087826,-0.016542067796610223,0.30565655687810267,1.0036584011286662
9,2485,3.306149308755761,-0.015175735791090664,0.30471680127581446,1.0047953679744903
10,2484,3.3055354740061165,-0.017193425076452624,0.3051678485898737,1.0062058810291439
11,2483,3.3068086890243897,-0.015791646341463628,0.30423772397950494,1.0073616511856436
12,2482,3.3074734042553193,-0.014406983282674896,0.30341433610266755,1.0085126963926954
13,2481,3.306335909090909,-0.0170978090909092,0.3042302177904036,1.009350436075344
14,2480,3.3077664652567975,-0.016284903323262892,0.3033106915869415,1.0102238179313596
15,2479,3.3080819004524886,-0.015611095022624389,0.3028512947042062,1.0107953640719862
16,2478,3.3094359398496245,-0.014922607518796848,0.30194037078947356,1.0116075286182187
17,2477,3.3104292792792793,-0.014217249249249313,0.30149043299132433,1.0121973763317549
18,2476,3.3087817365269463,-0.016850871257485245,0.30240684746340624,1.013036775164262
19,2475,3.3090337817638265,-0.01612165470852037,0.3019538459931902,1.0136358905970835
20,2474,3.3094216417910447,-0.016145797014925183,0.3021214699875619,1.0138694219432074
21,2473,3.3096107462686564,-0.01621805820895517,0.3015055480970147,1.0138482230820958
22,2472,3.3101497764530556,-0.015481609538003276,0.301056457323232,1.0144503266728826
23,2471,3.310267113095238,-0.014813113095238166,0.30060784572172605,1.0150146804104732
24,2470,3.3110478454680536,-0.014758413075780257,0.30015985816410734,1.0152927421033573
25,2469,3.3113686478454674,-0.014779453194650906,0.30016621140416017,1.0152957132945422
26,2468,3.3117108308605343,-0.014010140949554816,0.2997173954335638,1.0159239302258563
27,2467,3.3123022222222223,-0.014032934814814931,0.29927773254732476,1.016145282858855
28,2466,3.3122377218934913,-0.01389337721893494,0.29883257625739634,1.016458847913797
29,2465,3.3121612426035507,-0.013971284023668738,0.29882164857001964,1.0163954416259922
30,2464,3.3122603550295855,-0.014119991124260541,0.2988200523997371,1.0165699162878101
31,2463,3.3126330871491882,-0.013968877400295504,0.29836979422287946,1.0165937374007115
32,2462,3.3127239290989663,-0.014078841949778636,0.29836344582717944,1.0165262051103763
33,2461,3.3132892330383483,-0.013471880530973715,0.2979199074115049,1.0170471186610976
34,2460,3.3134511799410027,-0.013524374631268632,0.2979181225745663,1.0170152561148007
35,2459,3.313823416789396,-0.013419861561119425,0.2974799829569634,1.0170478664175286
36,2458,3.313622533136966,-0.013409039764359348,0.2974763546391757,1.0173067375499114
37,2457,3.3135421207658315,-0.013502634756995856,0.2974741627270498,1.017252763565702
38,2456,3.3140183823529417,-0.013398839705882558,0.29703566623366,1.0175367953402787
39,2455,3.3141048529411767,-0.013432858823529494,0.2970339015645423,1.0175077980522889
40,2454,3.314072794117647,-0.013475313235294346,0.2970348079820261,1.0174923000404423
41,2453,3.314651982378855,-0.013369908957415766,0.2965959440569419,1.0177742779539907
42,2452,3.3148218795888393,-0.013382907488986887,0.29659239068771354,1.017753888900719
43,2451,3.3148524229074887,-0.013404522760646229,0.2965924890805998,1.0177495969146686
44,2450,3.3147546255506604,-0.013448146842878114,0.29659135473568227,1.0177301726448038
45,2449,3.314547430249633,-0.013485466960352514,0.2965871960597155,1.0177041734198078
46,2448,3.3143651982378852,-0.013523138032305404,0.29658584232745894,1.0176858976545937
47,2447,3.3148869501466276,-0.013405819648093906,0.29615015427663666,1.017961237182307
48,2446,3.314953958944282,-0.013453991202346173,0.2961487424894097,1.017937260533968
49,2445,3.3151614369501465,-0.013388744868035356,0.29614540012218926,1.017961829716927
50,2444,3.3150061583577717,-0.01346994428152512,0.2961469071562394,1.0179235070845547
51,2443,3.315081085043988,-0.013444945747800717,0.296146279956826,1.0179470607852712
52,2442,3.315503221083455,-0.013391175695461333,0.2958112182731409,1.0181896072779397
53,2441,3.3147844574780057,-0.013579492668621861,0.29614623416829533,1.0178730519692885
54,2440,3.3151565153733524,-0.013404127379209426,0.29571333629005964,1.0181946725113877
55,2439,3.315529868228404,-0.013997497803806744,0.2957035791076954,1.0178688346477958
56,2438,3.3147554252199414,-0.015110441348973679,0.2961435287145649,1.018351739291706
57,2437,3.315270131771596,-0.014064032210834696,0.2957091486090774,1.017846597879858
58,2436,3.315093850658858,-0.014072193265007332,0.2957131721124121,1.017851845798763
59,2435,3.315033528550513,-0.014053367496339947,0.2961945126281107,1.017878209455832
60,2434,3.3152235724743777,-0.014651213762811203,0.29571046780950033,1.0174038913966157
61,2433,3.3152067349926795,-0.014726926793558005,0.2957110907027815,1.0175350000671053
62,2432,3.315172620790629,-0.014712509516837767,0.2957093095371724,1.0175303964433857
63,2431,3.315109077598829,-0.014667874084919597,0.29587158193020985,1.0175542634049122
64,2430,3.314845241581259,-0.014736206442166958,0.29570861558890504,1.0175290942532933
65,2429,3.3147964860907764,-0.014737954612005983,0.2957078878721326,1.0175290744550172
66,2428,3.314584919472914,-0.01467374816983922,0.2956426486863512,1.0175446450715784
67,2427,3.314771156661786,-0.015300535871156744,0.29570172602082334,1.0172270882377563
68,2426,3.314727232796486,-0.015366084919473286,0.29569740821132284,1.0171787137538628
69,2425,3.3146101024890195,-0.015367152269399883,0.2956976993940138,1.0171797211054157
70,2424,3.314666032210835,-0.015391658857979558,0.2956984588498458,1.017172129726288
71,2423,3.3147278184480236,-0.01536785797950242,0.29569760030096026,1.0171888688083592
72,2422,3.314778770131772,-0.015361156661786569,0.29569548040914306,1.017187201885878
73,2421,3.314700585651537,-0.015384248901903323,0.2961785238490324,1.0171835143037238
74,2420,3.3146704245973644,-0.016920374816984007,0.2956925964942254,1.017663436638602
75,2419,3.314107771260997,-0.017644611436950355,0.2961252868809064,1.0170634746827125
76,2418,3.3141650073206437,-0.01605501464128835,0.29569548901089987,1.016834695856513
77,2417,3.316143695014663,-0.01283164369501479,0.29435178180596344,1.016586040312397
78,2416,3.314726939970717,-0.0166006837481698,0.2956804119733201,1.01652715733935
79,2415,3.3160133627019093,-0.014662397944200049,0.29478341188203644,1.0166947327292357
80,2414,3.3162612903225805,-0.013565945747800776,0.2943606783113389,1.0162414019509598
81,2413,3.316153519061584,-0.013409737536657066,0.2943634118483214,1.016590921643043
82,2412,3.316138416422287,-0.014009428152492872,0.29436385830889494,1.0160467717835622
83,2411,3.3159894428152494,-0.014038153958944638,0.2943611575961221,1.0160241629174809
84,2410,3.3158536656891493,-0.014096936950146764,0.2943618395609314,1.015999923479554
85,2409,3.315881524926686,-0.014073840175953187,0.29384070438660753,1.0160022220067613
86,2408,3.315887683284457,-0.014045142228739052,0.2943604152492663,1.0160213532750888
87,2407,3.315568869309838,-0.01471423935389134,0.29479049775656696,1.0154557541217977
88,2406,3.315550073421439,-0.014745718061674167,0.29479061214309,1.0154315136176362
89,2405,3.3159784457478008,-0.014664288856305118,0.29435407817693043,1.0156900108304814
90,2404,3.3158806451612897,-0.014714627565982467,0.2943546967823394,1.0156655868088127
91,2403,3.3153841409691633,-0.014818452276064768,0.2947853551435797,1.0153780568371664
92,2402,3.315630498533724,-0.014664036656891765,0.29435355542521996,1.0156817793340651
93,2401,3.315513636363636,-0.014723756598240486,0.2943497979064843,1.0156493805209337
94,2400,3.315270190895742,-0.015411088105727227,0.2952627907162671,1.0150747702643155
95,2399,3.3152621145374455,-0.015319572687224699,0.2947791914627184,1.0151112187163465
96,2398,3.3152232011747436,-0.01534449486049931,0.2947788601362381,1.0150914602447365
97,2397,3.315094860499266,-0.0153507180616742,0.2947787628691471,1.015094819969814
98,2396,3.31502422907489,-0.01536045668135093,0.29477646904878474,1.0150895227178156
99,2395,3.314959411764706,-0.01707771911764737,0.29520924062091547,1.0152714276960761
