cycle_number,rul,voltage,current,capacity,charge_capacity
1,2287,3.3205251819505097,-0.013082618631732143,0.29907272712679894,1.0182921257674302
2,2286,3.3093928677563147,-0.012812964338781683,0.303500296524682,1.0135097520203915
3,2285,3.309087797619048,-0.013817352678571754,0.3039528842344576,1.0127731552827408
4,2284,3.3084035767511177,-0.014563757078986618,0.3044117828614008,1.012448022915637
5,2283,3.3083269746646797,-0.015134769001490349,0.30440811566070547,1.0119020471001037
6,2282,3.3083590163934424,-0.01581141877794355,0.30440728670309647,1.0115833866865402
7,2281,3.3079932935916543,-0.016411052160953732,0.30440803869846,1.0112894167660234
8,2280,3.310115223880597,-0.013158667164179181,0.303056820049751,1.0110052885572174
9,2279,3.310109701492537,-0.013811410447761203,0.30306045539801,1.0107004494278655
10,2278,3.3104798807749627,-0.013715481371088068,0.30270514921758573,1.0109670637576624
11,2277,3.310021492537313,-0.014467267164179329,0.3030540875746267,1.010365715748346
12,2276,3.3100339791356186,-0.01437693442622953,0.3026013936827287,1.010633758794506
13,2275,3.3103149031296573,-0.014371947839046105,0.30259858748965035,1.010634793367284
14,2274,3.3103365126676603,-0.015000701937407029,0.3026003758279514,1.0103216773418657
15,2273,3.3103301043219076,-0.015111776453055283,0.30259719712700756,1.0102709618036956
16,2272,3.3102977645305516,-0.01566244411326379,0.302593469018049,1.0100033999933793
17,2271,3.3100834575260807,-0.015670536512667733,0.30259672179582675,1.0099978230058817
18,2270,3.3100207153502237,-0.015732049180328004,0.3028087716426558,1.009978904151353
19,2269,3.3100456035767514,-0.01572911326378549,0.3025972079276368,1.0099862078344959
20,2268,3.3099818181818184,-0.016425749627421857,0.30259625151101144,1.0096308913309353
21,2267,3.3098612518628916,-0.016391611028316166,0.30259698202102975,1.0096640275625146
22,2266,3.312290909090909,-0.013028049180327808,0.3008056462328198,1.009679087132808
23,2265,3.311882089552239,-0.013765288059701716,0.30125621942371444,1.0090904413482633
24,2264,3.311935970149254,-0.013778571641791158,0.30125642749170783,1.0090861440277825
25,2263,3.312534575260805,-0.0137521311475411,0.3008055634086768,1.0093221137266137
26,2262,3.3119562686567163,-0.014355485074627132,0.3012506989013263,1.0087986523341659
27,2261,3.3118873134328357,-0.014489385074626904,0.3012562310737976,1.0087336374270355
28,2260,3.3119882265275704,-0.014322453055141578,0.30145900488077465,1.0090506438739901
29,2259,3.311965573770492,-0.014323642324888272,0.3008003670268255,1.0090352745678122
30,2258,3.3120734724292102,-0.014355016393442749,0.3007973672420928,1.0090240232753809
31,2257,3.3120236959761553,-0.015063274217585795,0.3008037067767842,1.0086789668537877
32,2256,3.3117955290611025,-0.014998997019374141,0.3007904752111272,1.008687911644314
33,2255,3.3116074515648286,-0.015072083457526135,0.30078762586106916,1.0086314045102707
34,2254,3.3115134128166916,-0.015115236959761595,0.300789387303361,1.0086032693471625
35,2253,3.3114388971684052,-0.015099605067064288,0.30078800640006587,1.0072363836065599
36,2252,3.311815029761905,-0.015011745535714636,0.3009880224289018,1.0088753089843758
