cycle_number,rul,voltage,current,capacity,charge_capacity
1,2344,3.3272173780487804,0.014523376524390234,0.2684754980098243,1.0276698626266085
2,2343,3.3079066129032264,-0.02110056774193569,0.2840643201344093,1.0019775888472233
3,2342,3.3091387096774194,-0.02266657903225821,0.2840657673879935,1.0013553133051074
4,2341,3.308887640449438,-0.025407096308186557,0.284668303562512,1.0025963237328352
5,2340,3.3110519169329073,-0.023251789137380335,0.28330677774671703,1.0043517996720812
6,2339,3.3107376788553253,-0.025249937996820505,0.28435596757198456,1.0058840317435085
7,2338,3.3122068037974683,-0.023006775316456132,0.2825623512658236,1.007659322802831
8,2337,3.3135029968454255,-0.022200201892745016,0.2816707580529274,1.0085676129832644
9,2336,3.3145525157232707,-0.02143177830188722,0.28078644737072034,1.0094587263045953
10,2335,3.3134627543035995,-0.02336369796557135,0.2813930216310212,1.0109712012910794
11,2334,3.3141834375,-0.022695965625000092,0.28095403215711856,1.0115389701931428
12,2333,3.3148663551401865,-0.02185378971962649,0.2801884898191419,1.0124521534484245
13,2332,3.3153926905132187,-0.021192349922239798,0.2796430287584245,1.013009022919907
14,2331,3.314255503875969,-0.023830386046511758,0.28068910448751083,1.0139141759543489
15,2330,3.3150370942812986,-0.022400902627511578,0.2798224910183757,1.0150910838232008
16,2329,3.3158464506172836,-0.02179692129629651,0.2793907442343966,1.0156346364266113
17,2328,3.3170495384615384,-0.02095259076923097,0.2785325597649576,1.0165419968149574
18,2327,3.3171606758832564,-0.020282878648233863,0.27810465135262,1.0171222308073045
19,2326,3.31812254601227,-0.02017969171779155,0.27778897066291763,1.0174489632012604
20,2325,3.3169058103975537,-0.022839110091743126,0.27872102586646297,1.0183184432445629
21,2324,3.3176519083969462,-0.022149236641221526,0.27829608152671775,1.0188931379949115
22,2323,3.3179346564885495,-0.022193238167939076,0.27829789866412236,1.0188832226929607
23,2322,3.3184520547945207,-0.021297544901065595,0.2774469978268223,1.0198024622839503
24,2321,3.3183464231354645,-0.022042117199391354,0.27745022573143946,1.0194880572869096
25,2320,3.318283866057839,-0.022039000000000267,0.277450975190259,1.019497185380517
26,2319,3.3180739726027397,-0.022097951293759754,0.2774521829147644,1.0194681957343992
27,2318,3.317303799392097,-0.021268831306991306,0.2770322422365759,1.020094418398767
28,2317,3.3185708649468895,-0.020744057663125988,0.27661216808716954,1.0206125188872028
29,2316,3.3188825757575757,-0.020594424242424202,0.2766147609132998,1.0209393455244105
30,2315,3.3191254545454547,-0.021371216666666856,0.27618680037878807,1.0205837371022721
31,2314,3.3202240544629347,-0.021184052950075635,0.275763359362918,1.0209216621776769
32,2313,3.3209264350453176,-0.02049475075528708,0.27534395431772385,1.0214763379917746
33,2312,3.3208936555891237,-0.020484842900302128,0.2753398172876801,1.0214741855022649
34,2311,3.3206564954682776,-0.020541380664652373,0.2753356864132256,1.0214377394624867
35,2310,3.320593504531722,-0.021220362537764468,0.2753293820241689,1.021130446458542
36,2309,3.3201287009063445,-0.021215111782477147,0.2753347126930175,1.0211310233152893
37,2308,3.3197826283987917,-0.021226415407855102,0.2753327485062098,1.021122978891825
38,2307,3.320244343891403,-0.021166171945701584,0.27491476513323254,1.0213943012782796
39,2306,3.320306938159879,-0.021207876319758717,0.2749144755488517,1.0213837698864587
40,2305,3.320926957831326,-0.021136240963855357,0.27449859252008,1.0216754753932387
41,2304,3.321551729323308,-0.021025529323308315,0.2740871658061818,1.0219865240726813
42,2303,3.321748571428572,-0.021003366917293157,0.2740850197786129,1.0219842213817878
43,2302,3.321360391566265,-0.021131030120481835,0.27449721677543476,1.0216695433617795
44,2301,3.321178012048193,-0.021214528614458033,0.2744957596636543,1.0216285379267058
45,2300,3.3212196992481204,-0.021012192481203045,0.27436485965747676,1.0219692407314114
46,2299,3.320513102409639,-0.021758216867470034,0.274492699042001,1.021377206605589
47,2298,3.320176957831325,-0.021782215361445957,0.2744894919385874,1.0213513349489631
48,2297,3.3203250000000004,-0.0217916340361446,0.2744871935324629,1.0213447849226083
49,2296,3.3209040601503763,-0.021700502255639104,0.27407572632414345,1.0216347661374272
50,2295,3.3211383458646613,-0.021731593984962553,0.27407364032163717,1.0216235793341697
51,2294,3.3214525525525525,-0.021609373873873693,0.2736622734275941,1.0219386529066579
52,2293,3.3214784962406014,-0.021714404511278318,0.27407311669590617,1.0218794164912293
53,2292,3.3212717293233083,-0.02171970225563918,0.27407130857978257,1.0216228851157068
54,2291,3.3228780120481938,-0.018456500000000067,0.2726204233015393,1.0213237542607942
55,2290,3.32328030075188,-0.018958645112782068,0.2722118201169588,1.0213516347581457
56,2289,3.322553463855422,-0.019106299698795244,0.27262076135374813,1.0210187148272274
57,2288,3.3222689759036146,-0.018808540662650627,0.27260943521167996,1.0211088005814968
58,2287,3.3224537650602413,-0.019237430722891344,0.27261909441516036,1.0209565475255207
59,2286,3.3226930722891566,-0.01974107981927708,0.27261837992386195,1.020720715817438
60,2285,3.3232209022556396,-0.01968427518796998,0.272210124928989,1.0210189701432757
61,2284,3.323243458646617,-0.01967603759398496,0.2721511767836256,1.0210276663178792
62,2283,3.323355488721805,-0.019658097744361232,0.272208845847953,1.0210267791215546
63,2282,3.323418796992481,-0.019672153383458534,0.272206710233918,1.0212601467644118
64,2281,3.323046315789474,-0.01965144962406017,0.27220707647451947,1.0210179344051817
65,2280,3.3231908270676698,-0.020295636090225486,0.27220670137426894,1.0207250141311641
66,2279,3.322602108433735,-0.0204710722891565,0.2726151027484938,1.0203863275309588
67,2278,3.322460542168675,-0.020457841867469944,0.2726156104459504,1.0203891240361471
68,2277,3.3228315789473686,-0.020420837593985053,0.27220292208855473,1.0206479471804535
69,2276,3.3228984962406014,-0.020386896240601297,0.2722000688345864,1.0206556940221412
70,2275,3.3230037593984965,-0.020955541353383265,0.27220081439849625,1.0204055315100278
71,2274,3.323123909774436,-0.02096896240601498,0.27220074330409355,1.0204012048759419
72,2273,3.3228290662650606,-0.02104185391566256,0.2726068301706827,1.0200993331178911
73,2272,3.322584036144579,-0.021081807228915887,0.27289422963520754,1.0200855260542212
74,2271,3.322823308270677,-0.020917200000000188,0.2721954117251463,1.0204019131808746
75,2270,3.3223188253012044,-0.02168499548192816,0.2726038390394914,1.019790403852916
76,2269,3.3218868975903613,-0.021721771084337406,0.27260035387382875,1.0197629977075018
77,2268,3.321544277108434,-0.021773935240963875,0.2725995920264392,1.0197366319323167
78,2267,3.3234705882352946,-0.01849956711915538,0.27115492108262124,1.019456401539722
79,2266,3.323665309200603,-0.019104518853695306,0.27114953106251055,1.019169749231191
80,2265,3.32447936746988,-0.018896603915662575,0.27114605482346077,1.0194866039282153
81,2264,3.3239277526395177,-0.019164431372548807,0.27115270158371046,1.0191412160570685
82,2263,3.324007239819004,-0.019154444947209446,0.2711624390522875,1.019174363302332
83,2262,3.323859426847662,-0.019131322775263995,0.2711665594142784,1.0192061025892416
84,2261,3.3237634992458522,-0.019798734539969547,0.27116548699095017,1.0189034728129722
85,2260,3.3234999999999997,-0.019743870286576023,0.27116387520529556,1.0189324576127048
86,2259,3.32288081570997,-0.020529921450150944,0.2715728714879152,1.0182989924806993
87,2258,3.3226451661631415,-0.020521774924471145,0.2714681639644174,1.0183003871433383
88,2257,3.3225874622356493,-0.020535746223564903,0.2716802010322255,1.0183045620132622
89,2256,3.322651510574018,-0.02052014803625361,0.2715707393420609,1.0183089755664676
90,2255,3.3229457703927494,-0.0210984501510574,0.271568687512588,1.0180433699081084
91,2254,3.3231697885196376,-0.021102338368580033,0.27156541834088604,1.018022340800187
92,2253,3.3233308157099697,-0.021062484894259777,0.271564725755287,1.0180251241188347
93,2252,3.322701966717095,-0.021153568835098238,0.2719762870650531,1.0177298149268823
94,2251,3.322873867069487,-0.021035592145014954,0.27211152368244385,1.0180370292128262
