cycle_number,rul,voltage,current,capacity,charge_capacity
6,591,3.8238988082039165,-0.04646961368654013,0.2501940788286656,0.904096181961007
7,590,3.8247834877826454,-0.05182156940426984,0.2515923300012611,0.8985638593671857
8,589,3.8281136017827806,-0.05023805758176652,0.24935380010667665,0.8942654562313039
9,588,3.8269755471011866,-0.05221703036619621,0.24971423871538576,0.8916228364413409
10,587,3.8265603537130746,-0.05426314411685188,0.25058926377028906,0.8891063724399981
11,586,3.827210561004845,-0.05440309260613159,0.2528591896605214,0.8927687547318841
12,585,3.826628804847758,-0.0507210138736115,0.25154213716494095,0.8978085858158562
13,584,3.823305413774822,-0.052504355447403527,0.248857629510433,0.8900382586470521
14,583,3.8258185100815276,-0.050923492869458034,0.2504516173211111,0.8879026843831352
16,582,3.825811043830767,-0.05262786733211426,0.24791145998832875,0.8839946876311057
17,581,3.827738661687453,-0.05502048580452178,0.24884058301696235,0.8807757927820712
18,580,3.8285336416700613,-0.05306042518524286,0.24888924307338517,0.8881421888304574
19,579,3.829709463145422,-0.04746841942529579,0.24641310546896095,0.8893899469587027
20,578,3.8279621660054386,-0.04959427585261157,0.24524510837996985,0.8822691983768794
21,577,3.8264008566696126,-0.05720485684587928,0.24808496842186598,0.8776302557681803
22,576,3.8280166295351905,-0.05362967460859086,0.24652887438953494,0.8763426010339637
23,575,3.8273276518721606,-0.05323079297832311,0.2462891588841014,0.8765022858853616
24,574,3.8310809423635295,-0.05533862756171832,0.24891373098912253,0.8794846545202764
25,573,3.828757577255124,-0.05173404242485874,0.2477248998245732,0.8835890939434098
26,572,3.8280274099339553,-0.05175467784418864,0.24784050609498184,0.8827937740764421
27,571,3.8276302286835966,-0.05149821355381327,0.24792880385689883,0.8822209668397526
28,570,3.8286627404371463,-0.050012631207477426,0.2471978124788145,0.8847116579020731
29,569,3.827541236668988,-0.05034019483957577,0.24776403253355156,0.8830463260064875
30,568,3.8279423967736665,-0.050384412549612304,0.24707590847184333,0.8827058744972955
31,567,3.827379179131138,-0.050351985811657916,0.24725457736429227,0.8822944564875028
32,566,3.8283218421468295,-0.049940116037849376,0.2466863305886961,0.8833825426907499
33,565,3.8266924092027006,-0.05044975874207906,0.24795352234546242,0.8820238723745577
34,564,3.8265161800905654,-0.05058388714774008,0.24792178832962244,0.8819368928484325
35,563,3.826557361363062,-0.05042126312148325,0.24776456756580917,0.881620268426436
36,562,3.8262438611254668,-0.05054851199463366,0.24787891877959842,0.8813223142440308
37,561,3.8267539505098687,-0.0505239461879265,0.2472981192696385,0.8812633279586762
38,560,3.826140244150422,-0.050386380357636,0.24784289595538656,0.8811537536686089
39,559,3.825054489423151,-0.04676425791040943,0.24459497605436714,0.8796578326829284
40,558,3.828497053183347,-0.050428198674342846,0.2425264136484299,0.8717985835642592
41,557,3.828651969300376,-0.05257905544114894,0.24251663151692454,0.8694018890754426
42,556,3.8265700426606415,-0.054634201787635915,0.2443883723129714,0.8670076685647747
43,555,3.8269997588749036,-0.056541605395093876,0.24317164411998649,0.8642790772025284
