cycle_number,rul,voltage,current,capacity,charge_capacity
6,474,3.840413886588067,-0.010167208537723127,0.294561531059732,0.8537326390875801
7,473,3.840455978583916,-0.011170859919341988,0.295103118773436,0.8515306742567338
8,472,3.8394504335295196,-0.011283899338197404,0.29506882009673296,0.850487243572656
9,471,3.843800433227927,-0.01107155430960376,0.29508767489320725,0.8497175936636919
10,470,3.842819190629509,-0.009334087789264738,0.29395122728566303,0.8520425690468181
11,469,3.8424001483656975,-0.00954244769200797,0.2939386931514753,0.8519975832757943
12,468,3.841992179320337,-0.009525961212547892,0.29393196412509676,0.8516018515237621
13,467,3.841807128393162,-0.009540693826481454,0.293914293770907,0.8512310420817222
14,466,3.843834683764726,-0.008646090974536946,0.29225938143998753,0.8504270612634173
15,465,3.8435480408370495,-0.00861410816753505,0.29224665952879697,0.8499760519785123
16,464,3.843256008811295,-0.008644685148397002,0.2922270103900363,0.8494871019509532
17,463,3.8431576103903353,-0.008673856247014555,0.2922231986541185,0.8491019114170377
18,462,3.8430490903556347,-0.00863695305923784,0.2922228697894676,0.8487016955742953
19,461,3.842605517245829,-0.00871497703985824,0.29220676354529806,0.8483764656338364
20,460,3.8446386051737864,-0.0075377546891673974,0.2905404437495438,0.847314854239302
21,459,3.8405456976881234,-0.007664527896351551,0.29049301751943263,0.8467652222872478
22,458,3.8418532105773804,-0.010439452766005978,0.29104381731937284,0.8408804029097642
23,457,3.843082735462794,-0.010538068067006183,0.2899365151583152,0.8387784956268662
24,456,3.8424601569062187,-0.010523072406425537,0.28992339851199544,0.8377210547848787
26,455,3.843382797767895,-0.00959842000816787,0.2904895986414679,0.8416580492559119
28,454,3.841592062064715,-0.01144751757826558,0.29045235819216575,0.836130230447668
29,453,3.8430316139502354,-0.01056183379928932,0.28876780163011434,0.8347386091060546
30,452,3.8442338375637592,-0.011307995710103026,0.290468153143647,0.8346395823431407
31,451,3.84417777108674,-0.009758005180225552,0.2893509051337439,0.8380736681947758
32,450,3.83957440289067,-0.00960296775459934,0.2881798860949484,0.8357508275070923
33,449,3.842016322408132,-0.011475679605800525,0.2893120071096679,0.8325134867896223
34,448,3.843993501186371,-0.010568154997483361,0.28763560516022624,0.8315751619104458
35,447,3.8433740817473265,-0.01156969953304808,0.2882107847216365,0.8303909538919547
36,446,3.8452148162583946,-0.009402986605886359,0.2882015859255453,0.8338549092604937
37,445,3.841452296164116,-0.009926729841008746,0.2881808365343941,0.8350224381710587
38,444,3.842508289761438,-0.011670672132111974,0.2881839499593317,0.83011489865099
39,443,3.8422404553942786,-0.011686178353017398,0.28817545593321214,0.8294859229625104
40,442,3.843373455196978,-0.010548510208310293,0.2865212459652042,0.8283181876229833
41,441,3.8462238049507143,-0.010617460032808595,0.2876696756949112,0.8297434394048094
42,440,3.8441164031951964,-0.010027120979419145,0.28710246030283465,0.831659364536559
43,439,3.842548538882091,-0.010849144669641445,0.286515064115417,0.8278722909549356
44,438,3.842571026842359,-0.011857095482863178,0.28706768744207234,0.826098175849988
45,437,3.8423242967133553,-0.011521097202539365,0.28706201700675393,0.8254342772853247
46,436,3.846796823459372,-0.011700320382749145,0.2871113951458133,0.8260475560401155
47,435,3.8432289085388183,-0.011060490192729049,0.2876348088164863,0.8291993292657879
48,434,3.8438380135747487,-0.00981556598817188,0.2870781980152329,0.829822342387866
49,433,3.8437743115567877,-0.010077405454483563,0.28707595666706887,0.8300061478388295
50,432,3.8442803409523116,-0.0102720790183773,0.2870861083180461,0.830180988580042
51,431,3.843425114473659,-0.010214251585996257,0.28708777347594616,0.8303910077477987
52,430,3.843479752778531,-0.010174742168231036,0.2870777660990639,0.8302794171292288
57,429,3.842454584121704,-0.010607383323076647,0.2876555228965809,0.8317987302959333
58,428,3.842083947658539,-0.010680082055623643,0.2876361890003927,0.8311075329287904
59,427,3.8406447203346423,-0.011636596942454917,0.2870613518644477,0.8275580262962388
60,426,3.8417985520852165,-0.01188461276883179,0.2870627067957619,0.827335135363548
61,425,3.8411611486827173,-0.010802256044107414,0.28536705697832604,0.8260203971004184
62,424,3.8418389134078854,-0.012321694988956739,0.28649647268104694,0.8229910442885275
63,423,3.841308007838755,-0.012752985656577226,0.2864699744107948,0.8229493359820146
64,422,3.8392663962445277,-0.012801797241269449,0.28646179700057206,0.8219319821701715
65,421,3.8417048005439973,-0.012796697551033437,0.2864678355155883,0.8214904136552496
66,420,3.842740744170988,-0.01184210124864568,0.28478074969676265,0.8210742582308416
67,419,3.8415686764368195,-0.01268090312959526,0.2853203306143906,0.8192889263119337
68,418,3.8416499912254207,-0.012757710004364977,0.2853265874448767,0.8189015055714597
69,417,3.840319820051271,-0.012641768305497604,0.2853125333512982,0.818534157529626
70,416,3.843276821500887,-0.01293802306516715,0.28532843893893617,0.8183058562919019
71,415,3.84159204824184,-0.012956676044268534,0.2853073288114872,0.8187646171655634
72,414,3.8411745593799806,-0.013134794668623386,0.2853087200062648,0.81827336041909
