cycle_number,rul,voltage,current,capacity,charge_capacity
7,519,3.8574017216550542,-0.008578405023922158,0.1917899156237361,0.7390764300819521
8,518,3.858352678934733,-0.010927476454370966,0.19223969269634522,0.734581896894462
9,517,3.860158297964322,-0.010028406582952362,0.19077754466546093,0.7298769894209803
10,516,3.8584350967664283,-0.011580584652036569,0.1912391983655341,0.7277477911418381
11,515,3.8616513872659333,-0.015590394311568886,0.1937797015002974,0.7278823372218638
12,514,3.8603194840749104,-0.011189960922735432,0.19225314738461066,0.7329019456453868
13,513,3.8596218649546303,-0.01034085657975326,0.1922517755841162,0.7333560667732296
14,512,3.859281250635783,-0.010141463425320884,0.19225287970460256,0.7332341522651974
15,511,3.8590934632619223,-0.01024790261251231,0.19224342289163382,0.733216358366228
16,510,3.858966979980469,-0.010349043114925734,0.19224412794497686,0.7330313999728677
17,509,3.858815451304118,-0.01037842242512852,0.19223936688551066,0.732954009789691
18,508,3.858502040863037,-0.010186735457740724,0.19222723231069647,0.7327059570792986
19,507,3.8583483600616457,-0.01014724260630707,0.19220997146666233,0.7323473407134038
20,506,3.8613907283640163,-0.0071116915087210625,0.1897707624752622,0.7310165309200257
21,505,3.8603896749562936,-0.008973114336912592,0.19027074005032438,0.7301871375287666
22,504,3.860357563872759,-0.008716484003365738,0.19027210591052998,0.7297596156640245
23,503,3.860257304066308,-0.008877240847009697,0.1902643094248213,0.7296481602597733
24,502,3.859999501992806,-0.008790083854025712,0.19025109189964887,0.7293752036160855
25,501,3.8598801482458858,-0.00875522160868912,0.19024019803404552,0.7290955476560035
26,500,3.8597616701918698,-0.008653537521479607,0.1902377821899903,0.7287118989064401
27,499,3.8575424500690993,-0.005783116572313712,0.18765149279261403,0.7273674363382842
28,498,3.8610803671688734,-0.009899516080820816,0.18713892107528837,0.7178658396461448
29,497,3.8643678155663896,-0.008269288490067096,0.1851636625315731,0.7138251549877246
30,496,3.8638220678318986,-0.009582019500257857,0.1856412030194876,0.7115848543170435
31,495,3.8623109179094803,-0.011394057018469414,0.18610950388944106,0.7096635555869135
32,494,3.866873717634645,-0.012922572882603598,0.1881825434714231,0.7109132170840259
33,493,3.8627454785049937,-0.01024479714834228,0.18770931695780516,0.7156952232936892
34,492,3.862612771078416,-0.005414303974724281,0.18415652210447156,0.7173641771512175
35,491,3.86443204181629,-0.008552693824595076,0.18363823461932896,0.7084965023144119
36,490,3.86534563458197,-0.009884123519189408,0.1841146008830236,0.7054220877529055
37,489,3.864301444424523,-0.011333823790321024,0.18460652104989933,0.7038647119349803
38,488,3.8635338279936047,-0.0115139315897573,0.184574424704081,0.7031414318638948
39,487,3.866739825198525,-0.014541439728494063,0.18716766089938455,0.7040074407268677
40,486,3.8645558855035804,-0.009989381057484035,0.18566402949547683,0.7104499618665178
41,485,3.8622508878577246,-0.008517686681015008,0.18508822280473633,0.7120880007039206
42,484,3.8624034396829368,-0.009752043291031178,0.1840375576582329,0.7053010309663603
43,483,3.866433964761276,-0.010027329116479583,0.18260585227503306,0.6997311683671844
44,482,3.866218717404584,-0.009873457886272126,0.18259668131380863,0.6994615365419684
45,481,3.865798619872365,-0.009813927963711633,0.182570572676805,0.6991094671437301
46,480,3.866085317547761,-0.014549623016208182,0.18562550593507296,0.6985530981309148
47,479,3.8659882439800906,-0.00989612890181707,0.1841416272168023,0.7044205586733414
48,478,3.862613274046212,-0.011531377334683908,0.18608207937265794,0.7073910711366419
61,477,3.8563489373876245,-0.011974292303993784,0.186632560466604,0.7105522660536243
63,476,3.860014178476281,-0.011974789908101772,0.18664144351138942,0.7086587347111685
64,475,3.859725829967171,-0.009798071771399621,0.18409135563380313,0.7065423143627483
65,474,3.86007127441278,-0.015103316646726692,0.1861237268320465,0.700033813367225
66,473,3.863900300835361,-0.011788099636729736,0.18312795072311616,0.6992943489872042
67,472,3.8642744149814465,-0.011393997253967822,0.18311073799637523,0.6987791018928813
68,471,3.8614179009801886,-0.013257408301000029,0.1835641804665913,0.6969368735806122
69,470,3.8643832146281927,-0.014936461441569739,0.18411263479779247,0.6948130976283919
70,469,3.8624173298688,-0.01365133728065469,0.184110476206577,0.6955093032295083
71,468,3.8637251900954985,-0.009761370821941224,0.18107718286294303,0.6952059486989394
72,467,3.8641942486209166,-0.013453311466601368,0.18206814393086798,0.6908995461333356
73,466,3.8634104830297558,-0.013723395157946718,0.18256954936767641,0.6893939566084196
74,465,3.863481313667514,-0.01376187681407001,0.1825625657893795,0.6889140790371818
75,464,3.8646257623308404,-0.011684145009943796,0.1800592503245505,0.6876967516422056
76,463,3.865942248566584,-0.014722902653540421,0.18256263954031623,0.6873239568028064
77,462,3.864311645794185,-0.0130383693926411,0.18203866288492762,0.6896951927440763
78,461,3.8638255346260393,-0.013445636394968595,0.1820242450026617,0.6891958805871715
79,460,3.862659926441583,-0.014960978536361257,0.18251520051734327,0.6880457524056321
80,459,3.8661348548030583,-0.011846229556979124,0.18006035047285204,0.6864637947066071
81,458,3.8666998368722423,-0.011882248212201282,0.18006115172460083,0.6860007026435383
82,457,3.866026004834732,-0.011797861005557684,0.18005148301780619,0.6859878714470028
83,456,3.8646389320918493,-0.013416231825082963,0.1805326997664112,0.6847206093087935
84,455,3.864703225408282,-0.01324955506616139,0.18052538797553577,0.684026315081417
