cycle_number,rul,voltage,current,capacity,charge_capacity
6,520,3.8212358178319157,-0.04883347886812722,0.24802167768802766,0.8936653476868468
7,519,3.824849626520178,-0.05463743680193547,0.248869460072518,0.8814899158685479
8,518,3.8237713237110906,-0.056531875734551,0.24981762869441942,0.8786369079958771
9,517,3.822845823198392,-0.05838362180648947,0.2500761691676626,0.8751753245026215
10,516,3.825333662165536,-0.05694101279077586,0.2476668253812729,0.8719050740400911
11,515,3.826838604088038,-0.061791962947629016,0.25487963293544347,0.880345661087777
13,514,3.8202589109909435,-0.051380188141289786,0.2455094168123952,0.8783530533775268
14,513,3.8247900082005395,-0.05729854922174127,0.24675940215915498,0.8699600883648954
15,512,3.8242269926600985,-0.05755573371012967,0.24785650868795742,0.870116738948875
16,511,3.826298732997319,-0.055734313351767824,0.24529852039197256,0.8663578850409442
17,510,3.827022902480739,-0.06490189691427167,0.25249014729162117,0.8658400934633913
18,509,3.8263853133379757,-0.05540001130721866,0.24914950692936788,0.876257585513573
19,508,3.825857847601503,-0.049766229971442796,0.24542674044436708,0.877974656646548
20,507,3.8247902120291855,-0.05585348043304136,0.24503678578935276,0.8656651890125429
21,506,3.8268682943338774,-0.057795879028221336,0.24434204557607533,0.8628592252268285
24,505,3.8299931520856294,-0.0616978079678267,0.2493473291623545,0.8620185400412764
25,504,3.8251192688611737,-0.06007866996736782,0.25019580663250124,0.8690624601958976
26,503,3.824417088642593,-0.05765763334982859,0.24963772448354404,0.8724187559688386
27,502,3.8240335565624815,-0.0562037973170898,0.2496418757541186,0.8734791397736174
28,501,3.824562464863801,-0.056180293434225766,0.24977103898696204,0.8735417323535513
29,500,3.824165112387707,-0.056260812802847344,0.24960236890250295,0.8731283940579934
30,499,3.8238859406515915,-0.0561457858392446,0.24985382906140616,0.8728908807479171
31,498,3.8234430850373156,-0.05613628322665564,0.24932765623303557,0.8724706778009035
32,497,3.8245758471738536,-0.05625381052707156,0.24871697286879124,0.8724874624074076
33,496,3.823803879997947,-0.056343331315747744,0.24975391891509774,0.8725927145016317
34,495,3.823454242764097,-0.05603976100116369,0.24956430226316714,0.871956980020326
35,494,3.8238819269437765,-0.05648486411737595,0.2494578243233346,0.8722803950890555
36,493,3.822854422997509,-0.0564028467492652,0.2498480923171411,0.8714589923893132
37,492,3.8228606678566,-0.05645835689190755,0.24961249022135493,0.8713484059791656
38,491,3.8227099255753614,-0.056811938591871655,0.24976799651931614,0.8714212813109129
39,490,3.824128378820683,-0.05299052663087312,0.24585658472153063,0.8705402727534546
40,489,3.8255134492777705,-0.05333505191663973,0.24165042173023848,0.8601450260553168
41,488,3.8263101987435784,-0.056403278513700035,0.24272688204150383,0.8561774752608778
42,487,3.8248628950388417,-0.05903549696357281,0.24372456906205622,0.8529987660078423
43,486,3.826388095590201,-0.057559678866379145,0.24168629875666278,0.8489406477906468
44,485,3.831651048928919,-0.062346598667110655,0.2470835856448739,0.8537513095292034
46,484,3.824687058547081,-0.05313454877194743,0.24424208732423922,0.8646797239736509
47,483,3.824774299155582,-0.05569732672409538,0.24170105502392125,0.8507328867935411
51,482,3.8301113608193265,-0.0646068815225857,0.24801256601474517,0.8508644759351008
52,481,3.824533052658767,-0.0595640822150957,0.24670622249815022,0.8561907941255781
58,480,3.824888493166584,-0.05792911164572623,0.2453572416380283,0.8622085014252928
59,479,3.8246096115486297,-0.058245410463617496,0.24547554563548873,0.8608517880720119
60,478,3.8220307806960676,-0.05448693552048595,0.2447168066262752,0.8617026578240979
61,477,3.8272476467219265,-0.0623994188590173,0.2452870130209283,0.8513904879193421
62,476,3.825962711188753,-0.05863497763888425,0.24349237714027072,0.8550018774318624
63,475,3.8245043578971885,-0.05515226830564942,0.2402320953982844,0.853739687318242
64,474,3.824578311102731,-0.06131303326189352,0.2424021487572132,0.8468893310768236
65,473,3.8255158587864466,-0.06076944434100629,0.24199291432546252,0.8468519528328008
